0	0	0
0.1	21	0.00100937274693583273
0.2	74	0.00355683729872626772
0.3	184	0.00884402787791396299
0.4	407	0.0195626051429944725
0.5	760	0.0365296803652968037
0.6	1355	0.0651285748618120644
0.7	2006	0.0964191300168228791
0.8	2600	0.124969959144436434
0.9	3102	0.149098774333093006
1	3522	0.169286229271809661
1.1	3953	0.190002403268445085
1.2	4506	0.216582552271088681
1.3	5007	0.240663302090843547
1.4	5466	0.262725306416726748
1.5	5854	0.281374669550588801
1.6	6209	0.298437875510694545
1.7	6518	0.313290074501321798
1.8	6876	0.33049747656813266
1.9	7197	0.345926459985580389
2	7499	0.360442201393895698
2.1	7774	0.373660177841864936
2.2	8011	0.385051670271569334
2.3	8261	0.397068012496995914
2.4	8489	0.408026916606584956
2.5	8705	0.418409036289353521
2.6	8909	0.42821437154530161
2.7	9111	0.437923576063446287
2.8	9271	0.445614035087719298
2.9	9424	0.452968036529680365
3	9589	0.460898822398461908
3.06	9677	0.465128574861812064
3.12	9763	0.469262196587358808
3.18	9848	0.473347752944003845
3.25	9929	0.477241047825042057
3.31	10031	0.482143715453016102
3.38	10123	0.486565729391973083
3.45	10208	0.490651285748618121
3.51	10274	0.493823600096130738
3.59	10386	0.499206921413121846
3.66	10446	0.502090843547224225
3.73	10530	0.506128334534967556
3.80	10612	0.510069694784907474
3.88	10705	0.514539774092766162
3.96	10782	0.518240807498197549
4.04	10865	0.522230233117039173
4.12	10945	0.526075462629175679
4.20	11033	0.530305215092525835
4.28	11110	0.534006248497957222
4.37	11205	0.538572458543619322
4.46	11292	0.542754145638067772
4.55	11391	0.547512617159336698
4.64	11483	0.551934631098293679
4.73	11562	0.555731795241528479
4.83	11655	0.560201874549387167
4.92	11741	0.56433549627493391
5.02	11824	0.568324921893775535
5.12	11916	0.572746935832732516
5.22	12018	0.577649603460706561
5.33	12123	0.582696467195385725
5.43	12226	0.587647200192261476
5.54	12312	0.591780821917808219
5.65	12421	0.597019947128094208
5.77	12517	0.601634222542658015
5.88	12594	0.605335255948089402
6.00	12696	0.610237923576063446
6.12	12808	0.615621244893054554
6.24	12915	0.620764239365537131
6.37	13018	0.625714972362412882
6.49	13107	0.629992790194664744
6.62	13208	0.634847392453737082
6.76	13330	0.640711367459745254
6.89	13437	0.64585436193222783
7.03	13543	0.6509492910358087
7.17	13667	0.656909396779620284
7.31	13782	0.66243691420331651
7.46	13896	0.667916366258111031
7.61	13998	0.672819033886085076
7.76	14109	0.678154289834174477
7.92	14222	0.683585676520067292
8.07	14358	0.690122566690699351
