0	0	0
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	2	0.00212765957446808511
0.8	2	0.00212765957446808511
0.9	2	0.00212765957446808511
1	2	0.00212765957446808511
1.1	2	0.00212765957446808511
1.2	2	0.00212765957446808511
1.3	3	0.00319148936170212766
1.4	4	0.00425531914893617021
1.5	4	0.00425531914893617021
1.6	7	0.00744680851063829787
1.7	7	0.00744680851063829787
1.8	8	0.00851063829787234043
1.9	11	0.0117021276595744681
2	13	0.0138297872340425532
2.1	16	0.0170212765957446809
2.2	16	0.0170212765957446809
2.3	18	0.019148936170212766
2.4	19	0.0202127659574468085
2.5	22	0.0234042553191489362
2.6	24	0.0255319148936170213
2.7	24	0.0255319148936170213
2.8	27	0.0287234042553191489
2.9	29	0.030851063829787234
3	32	0.0340425531914893617
3.06	32	0.0340425531914893617
3.12	34	0.0361702127659574468
3.18	36	0.0382978723404255319
3.25	37	0.0393617021276595745
3.31	38	0.040425531914893617
3.38	39	0.0414893617021276596
3.45	42	0.0446808510638297872
3.51	43	0.0457446808510638298
3.59	48	0.0510638297872340426
3.66	52	0.0553191489361702128
3.73	54	0.0574468085106382979
3.80	56	0.059574468085106383
3.88	57	0.0606382978723404255
3.96	59	0.0627659574468085106
4.04	61	0.0648936170212765957
4.12	65	0.069148936170212766
4.20	69	0.0734042553191489362
4.28	73	0.0776595744680851064
4.37	75	0.0797872340425531915
4.46	83	0.0882978723404255319
4.55	84	0.0893617021276595745
4.64	88	0.0936170212765957447
4.73	91	0.0968085106382978723
4.83	95	0.101063829787234043
4.92	98	0.10425531914893617
5.02	98	0.10425531914893617
5.12	102	0.10851063829787234
5.22	104	0.110638297872340426
5.33	107	0.113829787234042553
5.43	110	0.117021276595744681
5.54	114	0.121276595744680851
5.65	120	0.127659574468085106
5.77	129	0.137234042553191489
5.88	136	0.144680851063829787
6.00	142	0.151063829787234043
6.12	146	0.155319148936170213
6.24	151	0.160638297872340426
6.37	156	0.165957446808510638
6.49	165	0.175531914893617021
6.62	169	0.179787234042553191
6.76	172	0.182978723404255319
6.89	185	0.196808510638297872
7.03	190	0.202127659574468085
7.17	192	0.20425531914893617
7.31	198	0.210638297872340426
7.46	205	0.218085106382978723
7.61	211	0.224468085106382979
7.76	223	0.237234042553191489
7.92	229	0.243617021276595745
8.07	243	0.25851063829787234
8.24	254	0.270212765957446809
8.40	264	0.280851063829787234
8.57	276	0.293617021276595745
8.74	282	0.3
8.92	292	0.310638297872340426
9.09	301	0.320212765957446809
9.28	313	0.332978723404255319
9.46	324	0.344680851063829787
9.65	332	0.353191489361702128
9.84	344	0.365957446808510638
10.04	357	0.379787234042553191
10.24	371	0.394680851063829787
10.45	383	0.407446808510638298
10.65	390	0.414893617021276596
10.87	398	0.423404255319148936
11.08	406	0.431914893617021277
11.31	420	0.446808510638297872
11.53	432	0.459574468085106383
11.76	444	0.472340425531914894
12.00	454	0.482978723404255319
12.24	468	0.497872340425531915
12.48	481	0.511702127659574468
12.73	494	0.525531914893617021
12.99	509	0.54148936170212766
13.25	516	0.548936170212765957
13.51	526	0.559574468085106383
13.78	539	0.573404255319148936
14.06	553	0.588297872340425532
14.34	569	0.605319148936170213
14.63	578	0.614893617021276596
14.92	586	0.623404255319148936
15.22	596	0.634042553191489362
15.52	606	0.644680851063829787
15.83	623	0.662765957446808511
16.15	640	0.680851063829787234
16.47	651	0.692553191489361702
16.80	659	0.701063829787234043
17.14	666	0.70851063829787234
17.48	680	0.723404255319148936
17.83	692	0.736170212765957447
18.19	703	0.747872340425531915
18.55	712	0.757446808510638298
18.92	720	0.765957446808510638
19.30	732	0.778723404255319149
19.69	740	0.787234042553191489
20.08	752	0.8
20.48	762	0.810638297872340426
20.89	770	0.819148936170212766
21.31	775	0.824468085106382979
21.73	783	0.832978723404255319
22.17	791	0.84148936170212766
22.61	797	0.847872340425531915
23.06	806	0.857446808510638298
23.53	814	0.865957446808510638
24.00	821	0.873404255319148936
24.48	829	0.881914893617021277
24.97	837	0.890425531914893617
25.46	844	0.897872340425531915
25.97	845	0.898936170212765957
26.49	856	0.910638297872340426
27.02	860	0.914893617021276596
27.56	862	0.917021276595744681
28.12	869	0.924468085106382979
28.68	874	0.929787234042553191
29.25	881	0.937234042553191489
29.84	884	0.940425531914893617
30.43	887	0.943617021276595745
31.04	893	0.95
31.66	895	0.952127659574468085
32.30	899	0.956382978723404255
32.94	903	0.960638297872340426
33.60	905	0.962765957446808511
34.27	906	0.963829787234042553
34.96	909	0.967021276595744681
35.66	914	0.972340425531914894
36.37	916	0.974468085106382979
37.10	918	0.976595744680851064
37.84	919	0.977659574468085106
38.60	920	0.978723404255319149
39.37	922	0.980851063829787234
40.16	923	0.981914893617021277
40.96	925	0.984042553191489362
41.78	926	0.985106382978723404
42.61	927	0.986170212765957447
43.47	928	0.987234042553191489
44.33	930	0.989361702127659574
45.22	932	0.99148936170212766
46.13	934	0.993617021276595745
47.05	936	0.99574468085106383
47.99	936	0.99574468085106383
48.95	936	0.99574468085106383
49.93	936	0.99574468085106383
50.93	936	0.99574468085106383
51.95	937	0.996808510638297872
52.98	937	0.996808510638297872
54.04	937	0.996808510638297872
55.12	937	0.996808510638297872
56.23	937	0.996808510638297872
57.35	937	0.996808510638297872
58.50	937	0.996808510638297872
59.67	938	0.997872340425531915
60.86	938	0.997872340425531915
62.08	938	0.997872340425531915
63.32	940	1
64.59	940	1
65.88	940	1
67.20	940	1
68.54	940	1
69.91	940	1
71.31	940	1
72.74	940	1
